592	816.25	824.75	724.4
746.5	1060.5	1126.875	916.4
743	1345.75	1303.375	920.2
1145.2126	1755.646125	1861.627275	1413.4005
1765.3657	2272.650025	2362.930788	1815.45998
2059.4247	2642.845488	2690.206875	2215.67698
2060.5	2672.75	2720.375	2143.2
2298.96325	2963.516525	2993.46495	2373.03374
2481.2821	3388.119163	3043.325525	2253.4962
1597.2721	2489.100888	2047.021338	1513.33878
